fragment_id,mol_id,linker_smiles,chemotype_label
FRAG_e3e25f76e3,JAK2_0f8fe1bc4c,[14*]C/C=C/CO[20*],oxa
FRAG_dd48a91ca8,JAK2_0f8fe1bc4c,[14*]C/C=C/COC[21*],oxa
FRAG_a04d42fa1b,JAK2_0f8fe1bc4c,[15*]/C=C/C[19*],alkyl
FRAG_4612b432db,JAK2_0f8fe1bc4c,[15*]/C=C/CO[20*],oxa
FRAG_e54f9aa296,JAK2_0f8fe1bc4c,[15*]/C=C/COC[21*],oxa
FRAG_d04e1a0b5b,JAK2_0f8fe1bc4c,[17*]COC[21*],oxa
FRAG_0973638191,JAK2_63ed0c3402,[14*]COC[18*],oxa
FRAG_36d0ed7b07,JAK2_63ed0c3402,[14*]COCC=C[20*],oxa
FRAG_c7d74ab239,JAK2_63ed0c3402,[14*]COCC=CC[21*],oxa
FRAG_b1f66bded7,JAK2_63ed0c3402,[14*]COCC=CCO[22*],dioxa
FRAG_e07ebfdd8f,JAK2_63ed0c3402,[14*]COCC=CCOC[23*],dioxa
FRAG_fea6c96446,JAK2_63ed0c3402,[15*]OCC=C[20*],oxa
FRAG_5814b77bf4,JAK2_63ed0c3402,[15*]OCC=CC[21*],oxa
FRAG_5a54e4961f,JAK2_63ed0c3402,[15*]OCC=CCO[22*],dioxa
FRAG_d9121412f0,JAK2_63ed0c3402,[15*]OCC=CCOC[23*],dioxa
FRAG_5e290f4e82,JAK2_63ed0c3402,[16*]CC=C[20*],alkyl
FRAG_4be462de4f,JAK2_63ed0c3402,[16*]CC=CC[21*],alkyl
FRAG_d91ffc6cad,JAK2_63ed0c3402,[16*]CC=CCO[22*],oxa
FRAG_60de309dac,JAK2_63ed0c3402,[16*]CC=CCOC[23*],oxa
FRAG_78be0d39e0,JAK2_63ed0c3402,[16*]CC=CCOCc1cccc([29*])c1,oxa
FRAG_29c8accfc5,JAK2_63ed0c3402,[17*]C=CC[21*],alkyl
FRAG_c61581415b,JAK2_63ed0c3402,[17*]C=CCO[22*],oxa
FRAG_bed0df791f,JAK2_63ed0c3402,[17*]C=CCOC[23*],oxa
FRAG_57250d6d24,JAK2_63ed0c3402,[17*]C=CCOCc1cccc([29*])c1,oxa
FRAG_70ac99c40b,JAK2_63ed0c3402,[19*]COC[23*],oxa
FRAG_47991795d7,JAK2_63ed0c3402,[19*]COCc1cccc([29*])c1,oxa
FRAG_14fa797afb,JAK2_63ed0c3402,[20*]OCc1cccc([29*])c1,oxa
FRAG_80238ad1f1,JAK2_63ed0c3402,[21*]Cc1cccc([29*])c1,alkyl
FRAG_a6ce96c241,JAK2_63ed0c3402,[22*]c1cccc([29*])c1,alkyl
FRAG_c2b077ad69,JAK2_63ed0c3402,[22*]c1cccc(-c2ccnc([35*])n2)c1,diaza
FRAG_ccb1161d13,JAK2_63ed0c3402,[27*]c1ccnc([35*])n1,diaza
FRAG_d73da9e82c,JAK2_63ed0c3402,[12*]Nc1nccc([27*])n1,diaza
FRAG_86040bda8d,JAK2_9a046a10eb,[1*]C/C=C/[5*],alkyl
FRAG_21bbc62cd6,JAK2_9a046a10eb,[1*]C/C=C/C[6*],alkyl
FRAG_765e6d2a8f,JAK2_9a046a10eb,[1*]C/C=C/CO[7*],oxa
FRAG_064654d2da,JAK2_9a046a10eb,[1*]C/C=C/COC[8*],oxa
FRAG_34246147fb,JAK2_9a046a10eb,[1*]C/C=C/COCc1cccc([14*])c1,oxa
FRAG_cacd24b991,JAK2_9a046a10eb,[2*]N(C)Cc1cccc(N[18*])c1,diaza
FRAG_e0cc8288d4,JAK2_9a046a10eb,[2*]N(C)Cc1cccc([20*])c1,aza
FRAG_ff28eaffd0,JAK2_9a046a10eb,[2*]N(C)C[25*],aza
FRAG_679d309fd2,JAK2_9a046a10eb,[2*]/C=C/C[6*],alkyl
FRAG_d595c09933,JAK2_9a046a10eb,[2*]/C=C/CO[7*],oxa
FRAG_63313d1a20,JAK2_9a046a10eb,[2*]/C=C/COC[8*],oxa
FRAG_16fe5ec4f5,JAK2_9a046a10eb,[2*]/C=C/COCc1cccc([14*])c1,oxa
FRAG_f2316d984b,JAK2_9a046a10eb,[3*]CN(C)Cc1cccc(N[18*])c1,diaza
FRAG_c904c7d7bc,JAK2_9a046a10eb,[3*]CN(C)Cc1cccc([20*])c1,aza
FRAG_2a64d0e085,JAK2_9a046a10eb,[3*]CN(C)C[25*],aza
FRAG_96c4bdfeeb,JAK2_9a046a10eb,[3*]CN([27*])C,aza
FRAG_10d746f374,JAK2_9a046a10eb,[4*]COC[8*],oxa
FRAG_466d389fcf,JAK2_9a046a10eb,[4*]COCc1cccc([14*])c1,oxa
FRAG_d5e51f1cf3,JAK2_9a046a10eb,[5*]/C=C/CN(C)Cc1cccc([20*])c1,aza
FRAG_3be2453bac,JAK2_9a046a10eb,[5*]/C=C/CN(C)C[25*],aza
FRAG_956079425c,JAK2_9a046a10eb,[5*]/C=C/CN([27*])C,aza
FRAG_e595afcac3,JAK2_9a046a10eb,[5*]OCc1cccc([14*])c1,oxa
FRAG_dd7f28aa42,JAK2_9a046a10eb,[6*]C/C=C/CN(C)C[25*],aza
FRAG_dd6604720c,JAK2_9a046a10eb,[6*]C/C=C/CN([27*])C,aza
FRAG_7c2fe449b5,JAK2_9a046a10eb,[6*]Cc1cccc([14*])c1,alkyl
FRAG_b5aae446d6,JAK2_9a046a10eb,[7*]OC/C=C/CN(C)C[25*],oxa_aza
FRAG_7b8cf2a1ee,JAK2_9a046a10eb,[7*]OC/C=C/CN([27*])C,oxa_aza
FRAG_53f80aa464,JAK2_9a046a10eb,[7*]c1cccc([14*])c1,alkyl
FRAG_0b7b477424,JAK2_9a046a10eb,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_c772471224,JAK2_9a046a10eb,[8*]COC/C=C/CN(C)C[25*],oxa_aza
FRAG_cc11b57798,JAK2_9a046a10eb,[8*]COC/C=C/CN([27*])C,oxa_aza
FRAG_dc55b7b67b,JAK2_9a046a10eb,[12*]c1ccnc([20*])n1,diaza
FRAG_1ed4486053,JAK2_9a046a10eb,[12*]c1ccnc(N[21*])n1,diaza
FRAG_888c11b653,JAK2_9a046a10eb,[18*]Nc1cccc([27*])c1,aza
FRAG_af930e4685,JAK2_9a046a10eb,[1*]Cc1cccc(N[18*])c1,aza
FRAG_baafb41eab,JAK2_9a046a10eb,[20*]c1cccc([27*])c1,alkyl
FRAG_09a5084d8c,JAK2_9a046a10eb,[1*]Cc1cccc([20*])c1,alkyl
FRAG_44b71d50d0,JAK2_fc324d5fae,[1*]COC[5*],oxa
FRAG_0e3107787f,JAK2_fc324d5fae,[2*]/C=C/COCc1coc([24*])c1,dioxa
FRAG_94e69b3576,JAK2_fc324d5fae,[2*]/C=C/COC[28*],oxa
FRAG_020a49d5eb,JAK2_fc324d5fae,[2*]/C=C/CO[31*],oxa
FRAG_cb4cb814f5,JAK2_fc324d5fae,[2*]/C=C/C[32*],alkyl
FRAG_881849f8f6,JAK2_fc324d5fae,[3*]C/C=C/COCc1coc([24*])c1,dioxa
FRAG_e699a97e46,JAK2_fc324d5fae,[3*]C/C=C/COC[28*],oxa
FRAG_e6cbb2f184,JAK2_fc324d5fae,[3*]C/C=C/CO[31*],oxa
FRAG_388c65d10f,JAK2_fc324d5fae,[3*]C/C=C/C[32*],alkyl
FRAG_5b36805247,JAK2_fc324d5fae,[3*]C/C=C/[33*],alkyl
FRAG_1f5b68788c,JAK2_fc324d5fae,[4*]OC/C=C/COCc1coc([24*])c1,dioxa
FRAG_1c9aaa2b8b,JAK2_fc324d5fae,[4*]OC/C=C/COC[28*],dioxa
FRAG_82daa51042,JAK2_fc324d5fae,[4*]OC/C=C/CO[31*],dioxa
FRAG_b284a7975c,JAK2_fc324d5fae,[4*]OC/C=C/C[32*],oxa
FRAG_3e36824cbb,JAK2_fc324d5fae,[4*]OC/C=C/[33*],oxa
FRAG_3aea27cc2b,JAK2_fc324d5fae,[5*]COC/C=C/COC[28*],dioxa
FRAG_46c7db94e1,JAK2_fc324d5fae,[5*]COC/C=C/CO[31*],dioxa
FRAG_7699f71e6e,JAK2_fc324d5fae,[5*]COC/C=C/C[32*],oxa
FRAG_9ae77d75ac,JAK2_fc324d5fae,[5*]COC/C=C/[33*],oxa
FRAG_f6dc789772,JAK2_fc324d5fae,[7*]Nc1nccc([26*])n1,diaza
FRAG_6dab5de678,JAK2_fc324d5fae,[7*]Nc1nccc(-c2cc([31*])co2)n1,aza_oxa
FRAG_4b064b3640,JAK2_fc324d5fae,[19*]c1nccc([26*])n1,diaza
FRAG_3d22be2036,JAK2_fc324d5fae,[19*]c1nccc(-c2cc([31*])co2)n1,aza_oxa
FRAG_8b321c234f,JAK2_fc324d5fae,[19*]c1nccc(-c2cc(C[32*])co2)n1,aza_oxa
FRAG_d859c515e4,JAK2_fc324d5fae,[24*]c1cc([31*])co1,oxa
FRAG_b52640f1cf,JAK2_fc324d5fae,[24*]c1cc(C[32*])co1,oxa
FRAG_9198d1f5c0,JAK2_fc324d5fae,[24*]c1cc(CO[33*])co1,dioxa
FRAG_98cbd530ce,JAK2_fc324d5fae,*COCc1coc([24*])c1,dioxa
FRAG_a9fd0d7d30,JAK2_fc324d5fae,*COC[28*],oxa
FRAG_786ceeee80,JAK2_b13e78c95d,[4*]C/C=C/[8*],alkyl
FRAG_499683c3b1,JAK2_b13e78c95d,[4*]C/C=C/C[9*],alkyl
FRAG_be94e8cb5a,JAK2_b13e78c95d,[4*]C/C=C/CC[10*],alkyl
FRAG_130c35c6d2,JAK2_b13e78c95d,[4*]C/C=C/CCO[11*],oxa
FRAG_6b3bf2bfa6,JAK2_b13e78c95d,[4*]C/C=C/CCOc1cccc([17*])c1,oxa
FRAG_2239b2487f,JAK2_b13e78c95d,[5*]N(CCOC)Cc1cccc([23*])c1,aza_oxa
FRAG_563f56aae5,JAK2_b13e78c95d,[5*]N(C[28*])CCOC,aza_oxa
FRAG_79e6b93f45,JAK2_b13e78c95d,[5*]/C=C/C[9*],alkyl
FRAG_40b9bc12eb,JAK2_b13e78c95d,[5*]/C=C/CC[10*],alkyl
FRAG_bdf7546d0d,JAK2_b13e78c95d,[5*]/C=C/CCO[11*],oxa
FRAG_812cb58ff1,JAK2_b13e78c95d,[5*]/C=C/CCOc1cccc([17*])c1,oxa
FRAG_0cff88b8c8,JAK2_b13e78c95d,[6*]CN(C[28*])CCOC,aza_oxa
FRAG_f92728e296,JAK2_b13e78c95d,[6*]CN([30*])CCOC,aza_oxa
FRAG_7ed7fddf76,JAK2_b13e78c95d,[7*]CCO[11*],oxa
FRAG_5687b0cf57,JAK2_b13e78c95d,[7*]CCOc1cccc([17*])c1,oxa
FRAG_253607c40a,JAK2_b13e78c95d,[8*]/C=C/CN(C[28*])CCOC,aza_oxa
FRAG_3ce13fa7ec,JAK2_b13e78c95d,[8*]/C=C/CN([30*])CCOC,aza_oxa
FRAG_77cef756a8,JAK2_b13e78c95d,[8*]COc1cccc([17*])c1,oxa
FRAG_7b4d1a6063,JAK2_b13e78c95d,[9*]C/C=C/CN(C[28*])CCOC,aza_oxa
FRAG_423a7e2de2,JAK2_b13e78c95d,[9*]C/C=C/CN([30*])CCOC,aza_oxa
FRAG_7bd669bd0d,JAK2_b13e78c95d,[9*]Oc1cccc([17*])c1,oxa
FRAG_9b089ae429,JAK2_b13e78c95d,[10*]CC/C=C/CN(C[28*])CCOC,aza_oxa
FRAG_158282fd78,JAK2_b13e78c95d,[10*]CC/C=C/CN([30*])CCOC,aza_oxa
FRAG_3bd0b23ff1,JAK2_b13e78c95d,[10*]c1cccc([17*])c1,alkyl
FRAG_bfa98a1b26,JAK2_b13e78c95d,[10*]c1cccc(-c2ccnc([23*])n2)c1,diaza
FRAG_1db0f13ac8,JAK2_b13e78c95d,[11*]OCC/C=C/CN(C[28*])CCOC,oxa_aza
FRAG_c80b0d1bf7,JAK2_b13e78c95d,[11*]OCC/C=C/CN([30*])CCOC,oxa_aza
FRAG_dc242e8e7d,JAK2_b13e78c95d,[15*]c1ccnc([23*])n1,diaza
FRAG_e433763ebf,JAK2_b13e78c95d,[15*]c1ccnc(N[24*])n1,diaza
FRAG_ac4ed2a288,JAK2_b13e78c95d,[21*]Nc1cccc([30*])c1,aza
FRAG_206f0d9a87,JAK2_b13e78c95d,[4*]Cc1cccc(N[21*])c1,aza
FRAG_3bdd0e409f,JAK2_b13e78c95d,[23*]c1cccc([30*])c1,alkyl
FRAG_dee27ec4db,JAK2_b13e78c95d,[4*]Cc1cccc([23*])c1,alkyl
FRAG_9a89743247,JAK2_2d508b2bcb,[7*]OCC[11*],oxa
FRAG_80fb47b0f3,JAK2_2d508b2bcb,[7*]OCC/C=C/[13*],oxa
FRAG_1e522ddf4c,JAK2_2d508b2bcb,[7*]OCC/C=C/C[14*],oxa
FRAG_4adbb9eb66,JAK2_2d508b2bcb,[7*]OCC/C=C/CN([16*])C,oxa_aza
FRAG_d5c339c165,JAK2_2d508b2bcb,[7*]OCC/C=C/CN(C)C[17*],oxa_aza
FRAG_bb9a86da6e,JAK2_2d508b2bcb,[8*]c1cc([28*])ccc1OC,oxa
FRAG_d2a08d4567,JAK2_2d508b2bcb,[8*]CC/C=C/[13*],alkyl
FRAG_d91759528b,JAK2_2d508b2bcb,[8*]CC/C=C/C[14*],alkyl
FRAG_8ec3342174,JAK2_2d508b2bcb,[8*]CC/C=C/CN([16*])C,aza
FRAG_63db8feeb4,JAK2_2d508b2bcb,[8*]CC/C=C/CN(C)C[17*],aza
FRAG_4701149e81,JAK2_2d508b2bcb,[9*]Oc1cc([28*])ccc1OC,dioxa
FRAG_43a26b1f7f,JAK2_2d508b2bcb,[9*]C/C=C/[13*],alkyl
FRAG_2d4e88b1b2,JAK2_2d508b2bcb,[9*]C/C=C/C[14*],alkyl
FRAG_0efcb263f6,JAK2_2d508b2bcb,[9*]C/C=C/CN([16*])C,aza
FRAG_007ada0c57,JAK2_2d508b2bcb,[9*]C/C=C/CN(C)C[17*],aza
FRAG_778fa2d81e,JAK2_2d508b2bcb,[10*]COc1cc([28*])ccc1OC,dioxa
FRAG_296d032d08,JAK2_2d508b2bcb,[10*]/C=C/C[14*],alkyl
FRAG_0081b3bf0e,JAK2_2d508b2bcb,[10*]/C=C/CN([16*])C,aza
FRAG_1a5a0240c9,JAK2_2d508b2bcb,[10*]/C=C/CN(C)C[17*],aza
FRAG_d31cd12d26,JAK2_2d508b2bcb,[10*]/C=C/CN(C)Cc1cccc([23*])c1,aza
FRAG_109e186d98,JAK2_2d508b2bcb,[11*]CCOc1cc([28*])ccc1OC,dioxa
FRAG_26fe21e2a4,JAK2_2d508b2bcb,[12*]CN([16*])C,aza
FRAG_5021b40d4b,JAK2_2d508b2bcb,[12*]CN(C)C[17*],aza
FRAG_c6ab3992de,JAK2_2d508b2bcb,[12*]CN(C)Cc1cccc([23*])c1,aza
FRAG_c905336972,JAK2_2d508b2bcb,[12*]CN(C)Cc1cccc(N[24*])c1,diaza
FRAG_cae320b426,JAK2_2d508b2bcb,[13*]N(C)C[17*],aza
FRAG_1206d0ac90,JAK2_2d508b2bcb,[13*]N(C)Cc1cccc([23*])c1,aza
FRAG_63964c144b,JAK2_2d508b2bcb,[13*]N(C)Cc1cccc(N[24*])c1,diaza
FRAG_ff5a3e2740,JAK2_2d508b2bcb,[14*]Cc1cccc([23*])c1,alkyl
FRAG_f14c0d18c1,JAK2_2d508b2bcb,[14*]Cc1cccc(N[24*])c1,aza
FRAG_4b15f797d6,JAK2_2d508b2bcb,[16*]c1cccc([23*])c1,alkyl
FRAG_4918bebe66,JAK2_2d508b2bcb,[16*]c1cccc(N[24*])c1,aza
FRAG_71c2f994d7,JAK2_2d508b2bcb,[5*]c1ccnc(N[21*])n1,diaza
FRAG_ddd9dee1bd,JAK2_2d508b2bcb,[5*]c1ccnc([23*])n1,diaza
FRAG_679a5e6a15,JAK2_e5976c5a3a,[1*]C/C=C/[5*],alkyl
FRAG_3f501b641a,JAK2_e5976c5a3a,[1*]C/C=C/C[6*],alkyl
FRAG_20a0906d01,JAK2_e5976c5a3a,[1*]C/C=C/CC[7*],alkyl
FRAG_51237c1096,JAK2_e5976c5a3a,[1*]C/C=C/CCO[8*],oxa
FRAG_9554429d1b,JAK2_e5976c5a3a,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_c7b55cf669,JAK2_e5976c5a3a,[2*]N(C)Cc1cccc(N[23*])c1,diaza
FRAG_1895cb424b,JAK2_e5976c5a3a,[2*]N(C)Cc1cccc([25*])c1,aza
FRAG_1b6ccb558c,JAK2_e5976c5a3a,[2*]N(C)C[30*],aza
FRAG_0fb425b075,JAK2_e5976c5a3a,[2*]/C=C/C[6*],alkyl
FRAG_bc93a84558,JAK2_e5976c5a3a,[2*]/C=C/CC[7*],alkyl
FRAG_35c573361b,JAK2_e5976c5a3a,[2*]/C=C/CCO[8*],oxa
FRAG_19e3b46ac3,JAK2_e5976c5a3a,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_be0f10caf6,JAK2_e5976c5a3a,[3*]CN(C)Cc1cccc(N[23*])c1,diaza
FRAG_88d238bfd8,JAK2_e5976c5a3a,[3*]CN(C)Cc1cccc([25*])c1,aza
FRAG_dd74d3c396,JAK2_e5976c5a3a,[3*]CN(C)C[30*],aza
FRAG_39b925e047,JAK2_e5976c5a3a,[3*]CN([32*])C,aza
FRAG_f58584f1ad,JAK2_e5976c5a3a,[4*]CCO[8*],oxa
FRAG_0e2ab79fda,JAK2_e5976c5a3a,[4*]CCOc1cccc([14*])c1,oxa
FRAG_5237772bff,JAK2_e5976c5a3a,[5*]/C=C/CN(C)Cc1cccc([25*])c1,aza
FRAG_b1aa555037,JAK2_e5976c5a3a,[5*]/C=C/CN(C)C[30*],aza
FRAG_38e38587ce,JAK2_e5976c5a3a,[5*]/C=C/CN([32*])C,aza
FRAG_5d19d77188,JAK2_e5976c5a3a,[5*]COc1cccc([14*])c1,oxa
FRAG_0069b9e3f1,JAK2_e5976c5a3a,[6*]C/C=C/CN(C)C[30*],aza
FRAG_f86e887fdf,JAK2_e5976c5a3a,[6*]C/C=C/CN([32*])C,aza
FRAG_4d995ac958,JAK2_e5976c5a3a,[6*]Oc1cccc([14*])c1,oxa
FRAG_62495a42ce,JAK2_e5976c5a3a,[7*]CC/C=C/CN(C)C[30*],aza
FRAG_f2581cf48d,JAK2_e5976c5a3a,[7*]CC/C=C/CN([32*])C,aza
FRAG_44a3fb14e5,JAK2_e5976c5a3a,[7*]c1cccc([14*])c1,alkyl
FRAG_a0e4b59d7a,JAK2_e5976c5a3a,[8*]OCC/C=C/CN(C)C[30*],oxa_aza
FRAG_a6a09ecd91,JAK2_e5976c5a3a,[8*]OCC/C=C/CN([32*])C,oxa_aza
FRAG_186926a584,JAK2_e5976c5a3a,[12*]c1cc(N2CCCC2)nc([25*])n1,diaza
FRAG_5ea230485c,JAK2_e5976c5a3a,[12*]c1cc(N2CCCC2)nc(N[26*])n1,diaza
FRAG_4df5506123,JAK2_e5976c5a3a,[23*]Nc1cccc([32*])c1,aza
FRAG_e348e9124c,JAK2_e5976c5a3a,[1*]Cc1cccc(N[23*])c1,aza
FRAG_7bd970d43d,JAK2_e5976c5a3a,[25*]c1cccc([32*])c1,alkyl
FRAG_c36e89153b,JAK2_e5976c5a3a,[1*]Cc1cccc([25*])c1,alkyl
FRAG_e53c776b5e,JAK2_9bb49f0413,[1*]Cn1ccc2ccc([12*])cc21,aza
FRAG_cc03b03cc0,JAK2_9bb49f0413,[2*]/C=C/COCc1cccc(N[16*])c1,oxa_aza
FRAG_78f4bca2ca,JAK2_9bb49f0413,[2*]/C=C/COCc1cccc([18*])c1,oxa
FRAG_adf02132bb,JAK2_9bb49f0413,[2*]/C=C/COC[23*],oxa
FRAG_e979a7c19d,JAK2_9bb49f0413,[2*]/C=C/CO[25*],oxa
FRAG_6363e1024e,JAK2_9bb49f0413,[2*]/C=C/C[26*],alkyl
FRAG_011ac5b47c,JAK2_9bb49f0413,[2*]n1ccc2ccc([12*])cc21,aza
FRAG_b103cea3e6,JAK2_9bb49f0413,[3*]C/C=C/COCc1cccc([18*])c1,oxa
FRAG_d0b3686a3f,JAK2_9bb49f0413,[3*]C/C=C/COC[23*],oxa
FRAG_1e6f595567,JAK2_9bb49f0413,[3*]C/C=C/CO[25*],oxa
FRAG_4da240ed9b,JAK2_9bb49f0413,[3*]C/C=C/C[26*],alkyl
FRAG_5276374c96,JAK2_9bb49f0413,[3*]C/C=C/[27*],alkyl
FRAG_d244683662,JAK2_9bb49f0413,[9*]c1ccnc([18*])n1,diaza
FRAG_41a6aa9c57,JAK2_9bb49f0413,[9*]c1ccnc(N[19*])n1,diaza
FRAG_fb495adea0,JAK2_9bb49f0413,[12*]c1ccc2ccn(C/C=C/[27*])c2c1,aza
FRAG_2272fe42ce,JAK2_9bb49f0413,[16*]Nc1cccc([25*])c1,aza
FRAG_edcc1e3fd8,JAK2_9bb49f0413,[16*]Nc1cccc(C[26*])c1,aza
FRAG_f5f9b0fe38,JAK2_9bb49f0413,[16*]Nc1cccc(CO[27*])c1,aza_oxa
FRAG_ace2ea0b8a,JAK2_9bb49f0413,*COCc1cccc(N[16*])c1,oxa_aza
FRAG_d48909e655,JAK2_9bb49f0413,[18*]c1cccc([25*])c1,alkyl
FRAG_268708375c,JAK2_9bb49f0413,[18*]c1cccc(C[26*])c1,alkyl
FRAG_b98abc1e42,JAK2_9bb49f0413,[18*]c1cccc(CO[27*])c1,oxa
FRAG_0bca024a57,JAK2_9bb49f0413,*COCc1cccc([18*])c1,oxa
FRAG_2a8a5165e4,JAK2_9bb49f0413,*COC[23*],oxa
FRAG_6b0009c01a,JAK2_0f8af01b6c,[7*]COC[11*],oxa
FRAG_fbab81f79f,JAK2_0f8af01b6c,[7*]COCC=C[13*],oxa
FRAG_0ca676584f,JAK2_0f8af01b6c,[7*]COCC=CC[14*],oxa
FRAG_6619ce0644,JAK2_0f8af01b6c,[7*]COCC=CCO[15*],dioxa
FRAG_961466f7c4,JAK2_0f8af01b6c,[7*]COCC=CCOC[16*],dioxa
FRAG_581dedc126,JAK2_0f8af01b6c,[8*]c1cc(N[26*])ccc1OC,aza_oxa
FRAG_6ae978ea54,JAK2_0f8af01b6c,[8*]c1cc([28*])ccc1OC,oxa
FRAG_4a508ac6ff,JAK2_0f8af01b6c,[8*]OCC=C[13*],oxa
FRAG_10a1124e2c,JAK2_0f8af01b6c,[8*]OCC=CC[14*],oxa
FRAG_2858c2d756,JAK2_0f8af01b6c,[8*]OCC=CCO[15*],dioxa
FRAG_ce7826b5e1,JAK2_0f8af01b6c,[8*]OCC=CCOC[16*],dioxa
FRAG_83ec9a8c79,JAK2_0f8af01b6c,[9*]Cc1cc(N[26*])ccc1OC,aza_oxa
FRAG_c07ad3886a,JAK2_0f8af01b6c,[9*]Cc1cc([28*])ccc1OC,oxa
FRAG_a6b93b515f,JAK2_0f8af01b6c,[9*]CC=C[13*],alkyl
FRAG_47bfd46f0c,JAK2_0f8af01b6c,[9*]CC=CC[14*],alkyl
FRAG_8c34b914d3,JAK2_0f8af01b6c,[9*]CC=CCO[15*],oxa
FRAG_584d1dad91,JAK2_0f8af01b6c,[9*]CC=CCOC[16*],oxa
FRAG_5914fad95d,JAK2_0f8af01b6c,[9*]CC=CCOCc1cccc([22*])c1,oxa
FRAG_f21ef3acd0,JAK2_0f8af01b6c,[10*]OCc1cc(N[26*])ccc1OC,oxa_aza
FRAG_9809f510f0,JAK2_0f8af01b6c,[10*]OCc1cc([28*])ccc1OC,dioxa
FRAG_b0ac1859c5,JAK2_0f8af01b6c,[10*]C=CC[14*],alkyl
FRAG_e75ee9b414,JAK2_0f8af01b6c,[10*]C=CCO[15*],oxa
FRAG_e13b1831cf,JAK2_0f8af01b6c,[10*]C=CCOC[16*],oxa
FRAG_b72a9146a9,JAK2_0f8af01b6c,[10*]C=CCOCc1cccc([22*])c1,oxa
FRAG_bc752ddbe6,JAK2_0f8af01b6c,[11*]COCc1cc(N[26*])ccc1OC,oxa_aza
FRAG_745275f7e2,JAK2_0f8af01b6c,[11*]COCc1cc([28*])ccc1OC,dioxa
FRAG_c419e58dc1,JAK2_0f8af01b6c,[12*]COC[16*],oxa
FRAG_075eccc0ec,JAK2_0f8af01b6c,[12*]COCc1cccc([22*])c1,oxa
FRAG_405c53fcd7,JAK2_0f8af01b6c,[13*]OCc1cccc([22*])c1,oxa
FRAG_5d1957d79a,JAK2_0f8af01b6c,[14*]Cc1cccc([22*])c1,alkyl
FRAG_97913ec754,JAK2_0f8af01b6c,[15*]c1cccc([22*])c1,alkyl
FRAG_5bdf9c302c,JAK2_0f8af01b6c,[15*]c1cccc(-c2ccnc([28*])n2)c1,diaza
FRAG_8ab6360aa0,JAK2_0f8af01b6c,[20*]c1ccnc([28*])n1,diaza
FRAG_f5f00c5517,JAK2_0f8af01b6c,[5*]Nc1nccc([20*])n1,diaza
FRAG_913b6b1a8a,JAK2_262bf0ff2a,[1*]C/C=C/[5*],alkyl
FRAG_8444dc6e04,JAK2_262bf0ff2a,[1*]C/C=C/C[6*],alkyl
FRAG_69eaa38bb5,JAK2_262bf0ff2a,[1*]C/C=C/CC[7*],alkyl
FRAG_3f20c73b35,JAK2_262bf0ff2a,[1*]C/C=C/CCO[8*],oxa
FRAG_503f34e5fd,JAK2_262bf0ff2a,[1*]C/C=C/CCOc1cc([14*])ccn1,aza_oxa
FRAG_551106231f,JAK2_262bf0ff2a,[2*]N(C)Cc1cccc(N[18*])c1,diaza
FRAG_ace0f8a3a5,JAK2_262bf0ff2a,[2*]N(C)Cc1cccc([20*])c1,aza
FRAG_5ec7605d28,JAK2_262bf0ff2a,[2*]N(C)C[25*],aza
FRAG_9ff79cf2c6,JAK2_262bf0ff2a,[2*]/C=C/C[6*],alkyl
FRAG_d0811f93eb,JAK2_262bf0ff2a,[2*]/C=C/CC[7*],alkyl
FRAG_4aeadaab33,JAK2_262bf0ff2a,[2*]/C=C/CCO[8*],oxa
FRAG_b7904a6c33,JAK2_262bf0ff2a,[2*]/C=C/CCOc1cc([14*])ccn1,aza_oxa
FRAG_7547882afe,JAK2_262bf0ff2a,[3*]CN(C)Cc1cccc(N[18*])c1,diaza
FRAG_34c5082353,JAK2_262bf0ff2a,[3*]CN(C)Cc1cccc([20*])c1,aza
FRAG_15de59937f,JAK2_262bf0ff2a,[3*]CN(C)C[25*],aza
FRAG_2f23c00baa,JAK2_262bf0ff2a,[3*]CN([27*])C,aza
FRAG_3a0033b287,JAK2_262bf0ff2a,[4*]CCO[8*],oxa
FRAG_250464d1ce,JAK2_262bf0ff2a,[4*]CCOc1cc([14*])ccn1,aza_oxa
FRAG_06a6700e00,JAK2_262bf0ff2a,[5*]/C=C/CN(C)Cc1cccc([20*])c1,aza
FRAG_95b70d3df6,JAK2_262bf0ff2a,[5*]/C=C/CN(C)C[25*],aza
FRAG_208f11a115,JAK2_262bf0ff2a,[5*]/C=C/CN([27*])C,aza
FRAG_5dfd2645fd,JAK2_262bf0ff2a,[5*]COc1cc([14*])ccn1,aza_oxa
FRAG_51f4ebd96d,JAK2_262bf0ff2a,[6*]C/C=C/CN(C)C[25*],aza
FRAG_86720cf909,JAK2_262bf0ff2a,[6*]C/C=C/CN([27*])C,aza
FRAG_486c09091d,JAK2_262bf0ff2a,[6*]Oc1cc([14*])ccn1,aza_oxa
FRAG_7f31209131,JAK2_262bf0ff2a,[7*]CC/C=C/CN(C)C[25*],aza
FRAG_f8e4c59a60,JAK2_262bf0ff2a,[7*]CC/C=C/CN([27*])C,aza
FRAG_98ccdaf40d,JAK2_262bf0ff2a,[7*]c1cc([14*])ccn1,aza
